OTU_id	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45
OTU_4612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4613	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0
OTU_4617	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4618	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4619	0	0	0	0	0	0.000137836	0.000137836	0	0	6.89E-05	0	0	0	6.89E-05	0	0.000137836	0	0	6.89E-05	0	0	0.000137836	6.89E-05	0	0.000206754	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4623	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4625	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4627	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4628	0.000137836	0.000137836	0	6.89E-05	0.000137836	6.89E-05	6.89E-05	0.000137836	0.000206754	0.000137836	0.000137836	6.89E-05	6.89E-05	0.000206754	0	0	0	0	6.89E-05	0	0	6.89E-05	0.000137836	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0
OTU_4630	0	0	0.000137836	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4638	0	0	0	0	0.000137836	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4640	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0
OTU_4641	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4643	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4645	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4646	6.89E-05	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4649	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4651	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4653	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4657	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4659	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4660	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4661	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4662	0.000206754	0.000137836	6.89E-05	6.89E-05	6.89E-05	0.000206754	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0.000137836	6.89E-05	6.89E-05	0	6.89E-05	0	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0	0	0	6.89E-05	6.89E-05	0.000137836	0.000275672	0	0.000137836	0.000137836	0.000137836	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0
OTU_4666	0	0	0	0	0.000206754	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4671	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4674	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4675	0	0	0	6.89E-05	0	0	0.000206754	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0
OTU_4676	0.00034459	0.000413508	0.00034459	0.000275672	0.000551344	0.000275672	0.000137836	0.000137836	0.000413508	0.000551344	0.000206754	0.000482426	6.89E-05	0.00034459	0.000275672	0.000137836	0.000275672	0.000275672	0.000275672	0.000137836	0.000275672	0.000275672	0.000137836	0.000137836	0.00034459	0.000206754	6.89E-05	0.000137836	0.000206754	0.000206754	0.000137836	6.89E-05	0.000206754	0.000206754	0.000206754	0.000137836	0.000137836	6.89E-05	0.000137836	0.000206754	0.000206754	0.000137836	6.89E-05	6.89E-05	0
OTU_4682	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4684	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4688	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4692	6.89E-05	6.89E-05	0.000137836	0	0	6.89E-05	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0.000206754	0	0	0	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0
OTU_4698	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4706	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0
OTU_4707	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4710	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4712	0	0.000137836	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0
OTU_4716	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0
OTU_4718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4722	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4725	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4727	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4728	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4732	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4734	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0
OTU_4736	0.000206754	6.89E-05	6.89E-05	0.000206754	0.000137836	0	6.89E-05	6.89E-05	0.000137836	0.000137836	0.000206754	0.000137836	6.89E-05	6.89E-05	6.89E-05	6.89E-05	6.89E-05	0.000137836	0.000137836	0	0.000137836	6.89E-05	0	0	0.000137836	6.89E-05	0	0	0.000137836	6.89E-05	6.89E-05	0	0.000206754	6.89E-05	6.89E-05	6.89E-05	0	0.000206754	6.89E-05	0	0	6.89E-05	0.000137836	0	0
OTU_4739	0	6.89E-05	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4746	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4747	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4753	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0.000137836	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4756	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0.000137836	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0
OTU_4757	0.000413508	0.001102688	0.000413508	0.000551344	0.000137836	0.000827016	0.000758098	0.000413508	0.000275672	0.000275672	0.000206754	0.000206754	0.00068918	0.000137836	0.000551344	0.001447278	0.000620262	0.002549966	0.001929704	0.000827016	0.00103377	0.001447278	0.000620262	0.005513439	0.000137836	6.89E-05	0.000482426	0.000895934	0.000206754	0.000413508	0.000137836	0.00068918	0.000137836	0.000137836	0.000137836	0.000827016	6.89E-05	0.000137836	6.89E-05	6.89E-05	0.000137836	0.000137836	0.000137836	0.000137836	0.000206754
OTU_4760	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4761	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4762	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0
OTU_4765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4766	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0
OTU_4769	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4777	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4781	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4783	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4786	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4789	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4790	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4793	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4797	0	0	0	0	0	0	0	6.89E-05	0.000137836	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0
OTU_4798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4799	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4800	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4801	6.89E-05	0	6.89E-05	0	0	0.000137836	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4803	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0.000275672	6.89E-05	6.89E-05	0	0	0
OTU_4804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0
OTU_4805	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4806	0	0	6.89E-05	0	0	0	0	0	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4812	0	0	0.000206754	0.000137836	0.000137836	0	6.89E-05	6.89E-05	0	6.89E-05	6.89E-05	0.000137836	6.89E-05	0	0	0.000137836	0	6.89E-05	0	0	0	6.89E-05	0	0	6.89E-05	6.89E-05	0	0	0	6.89E-05	6.89E-05	6.89E-05	0	0	0	0	6.89E-05	0	6.89E-05	6.89E-05	0	6.89E-05	0	0	0
OTU_4813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0
OTU_4814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4816	0.000275672	0.000137836	0.000275672	0.000551344	0.000620262	0.000206754	0.000413508	0.00034459	0.000551344	0.000413508	0.00068918	0.00034459	0.00034459	0.000482426	0.000206754	0.000206754	0.00034459	0.000827016	0.000137836	0.000137836	6.89E-05	0.000206754	0.000137836	0.000206754	0.001309442	0.00137836	0.001516196	0.000137836	0.00068918	0.001102688	0.000551344	0.001860786	0.000620262	0.00034459	0.000758098	0	0.000964852	0.000758098	0.00034459	0.000620262	0.000275672	0.000275672	0.000206754	0.000275672	0.000275672
OTU_4817	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4818	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4820	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4823	0.000137836	0	0	0.000137836	6.89E-05	0	0	0	0	0	0	6.89E-05	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	6.89E-05	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4825	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0.000137836	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4826	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0.000137836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4836	0.000137836	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4838	0	0	0	0	0	0	0	0	0	6.89E-05	0	0	6.89E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
